id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city,document
9688817,Cozy 1 bdrm Mid City Apt Home,50042939,Louis,,Mid-City,29.97009,-90.10024,Entire home/apt,120,2,313,2023-02-21,3.57,1,0,30,New Orleans,Cozy 1 bdrm Mid City Apt Home. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Mid-City. Price: $120 per night. Minimum nights: 2. Reviews: 313.
579051517112130715,Home in Mid City - Newly Decorated 3 Bedroom!,106289693,Vello,,Mid-City,29.96762,-90.09887,Entire home/apt,151,3,39,2023-03-05,3.28,100,92,39,New Orleans,Home in Mid City - Newly Decorated 3 Bedroom!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Mid-City. Price: $151 per night. Minimum nights: 3. Reviews: 39.
11818527,Escape to a Private Hideaway in Bayou St. John,62949355,Jess & Jonathan,,Fairgrounds,29.98299,-90.08017,Entire home/apt,100,30,136,2022-10-03,1.62,1,0,4,New Orleans,Escape to a Private Hideaway in Bayou St. John. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Fairgrounds. Price: $100 per night. Minimum nights: 30. Reviews: 136.
12831062,Charming 2 Bedroom Balcony Apt,12085204,Elizabeth,,Algiers Point,29.95461,-90.04782,Entire home/apt,96,2,327,2023-03-04,3.94,1,277,45,New Orleans,Charming 2 Bedroom Balcony Apt. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Algiers Point. Price: $96 per night. Minimum nights: 2. Reviews: 327.
49063883,Two-Bedroom Near French Quarter,11097868,Vacatia,,Marigny,29.96137,-90.05624,Private room,331,1,15,2023-02-26,0.65,3,198,9,New Orleans,Two-Bedroom Near French Quarter. Room type: Private room. City: New Orleans. Neighbourhood: Marigny. Price: $331 per night. Minimum nights: 1. Reviews: 15.
13154444,Historic New Orleans Home,73414201,Mark,,Seventh Ward,29.98106,-90.06226,Entire home/apt,58,2,92,2023-02-22,1.34,1,54,27,New Orleans,Historic New Orleans Home. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Seventh Ward. Price: $58 per night. Minimum nights: 2. Reviews: 92.
54180854,"Historic Luxury, Pool & Spa, French Qrtr/Marigny",9122177,Joshua,,Marigny,29.96651,-90.05762,Entire home/apt,728,4,14,2023-02-23,1.4,7,228,14,New Orleans,"Historic Luxury, Pool & Spa, French Qrtr/Marigny. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Marigny. Price: $728 per night. Minimum nights: 4. Reviews: 14."
45116886,COOL TOWNHOUSE AT THE FOOT OF THE FRENCH QUARTER!,39839266,New Orleans Properties,,Seventh Ward,29.96829,-90.06421,Entire home/apt,289,3,6,2022-10-31,0.21,10,235,4,New Orleans,COOL TOWNHOUSE AT THE FOOT OF THE FRENCH QUARTER!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Seventh Ward. Price: $289 per night. Minimum nights: 3. Reviews: 6.
629961337932666870,The Traveler’s Nest: Private Room/Entry,237336807,Lacha Management,,Seventh Ward,29.97329,-90.0715,Entire home/apt,33,30,0,,0.0,6,44,0,New Orleans,The Traveler’s Nest: Private Room/Entry. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Seventh Ward. Price: $33 per night. Minimum nights: 30. Reviews: 0.
49968732,"Bywater Alcove, Near French Quarter, Free parking",129080932,Alexandra And Aldo,,Bywater,29.96024,-90.03214,Entire home/apt,129,1,79,2023-02-23,3.63,7,225,43,New Orleans,"Bywater Alcove, Near French Quarter, Free parking. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Bywater. Price: $129 per night. Minimum nights: 1. Reviews: 79."
41423026,"Nawlin 3b/2bath Home, Super Cozy , Sleeps 8",256316521,Kimberly,,Central City,29.93823,-90.07959,Entire home/apt,299,1,2,2020-03-12,0.05,1,0,0,New Orleans,"Nawlin 3b/2bath Home, Super Cozy , Sleeps 8. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central City. Price: $299 per night. Minimum nights: 1. Reviews: 2."
10541702,Centrally Located Mid City 3 Bedroom!,26598201,Freddy,,Mid-City,29.96835,-90.09289,Entire home/apt,60,30,97,2021-08-15,1.13,7,304,0,New Orleans,Centrally Located Mid City 3 Bedroom!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Mid-City. Price: $60 per night. Minimum nights: 30. Reviews: 97.
34678296,"So Close you Could Walk,Superdome 10min,3min drive",130520586,Cam,,B. W. Cooper,29.95146,-90.0973,Entire home/apt,150,1,63,2023-02-22,1.36,2,349,22,New Orleans,"So Close you Could Walk,Superdome 10min,3min drive. Room type: Entire home/apt. City: New Orleans. Neighbourhood: B. W. Cooper. Price: $150 per night. Minimum nights: 1. Reviews: 63."
16725935,The District,110887182,Stay Redamo Vacation Rentals,,Lower Garden District,29.93178,-90.07472,Entire home/apt,788,3,149,2023-02-22,2.02,13,328,16,New Orleans,The District. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Lower Garden District. Price: $788 per night. Minimum nights: 3. Reviews: 149.
25889146,Cozy New Orleans Abode - Minutes from the FQ!,99518489,Justin,,St. Roch,29.97882,-90.0479,Entire home/apt,171,2,58,2023-02-23,1.03,2,363,11,New Orleans,Cozy New Orleans Abode - Minutes from the FQ!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: St. Roch. Price: $171 per night. Minimum nights: 2. Reviews: 58.
22899285,Private Carriage House - 1 Guest Only,4469145,Eddie & Stephen,,St. Roch,29.97274,-90.05263,Entire home/apt,99,2,327,2023-03-04,5.6,1,51,90,New Orleans,Private Carriage House - 1 Guest Only. Room type: Entire home/apt. City: New Orleans. Neighbourhood: St. Roch. Price: $99 per night. Minimum nights: 2. Reviews: 327.
732420159241854416,NOLA Luxury 2Br Cabana. Free WIFI&Parking,126603754,Denita,,Dillard,30.003487,-90.065246,Entire home/apt,134,3,15,2023-03-07,2.98,2,147,15,New Orleans,NOLA Luxury 2Br Cabana. Free WIFI&Parking. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Dillard. Price: $134 per night. Minimum nights: 3. Reviews: 15.
23157878,Old School New Orleans Jazz,13203909,Brandon,,Seventh Ward,29.97083,-90.07014,Entire home/apt,106,1,94,2023-01-09,1.53,7,54,11,New Orleans,Old School New Orleans Jazz. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Seventh Ward. Price: $106 per night. Minimum nights: 1. Reviews: 94.
664255446960134765,Great Location! New 2br Near French Quarter #5,112910785,Marigny,,Seventh Ward,29.96912,-90.0644,Entire home/apt,124,3,16,2023-03-06,2.94,67,321,16,New Orleans,Great Location! New 2br Near French Quarter #5. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Seventh Ward. Price: $124 per night. Minimum nights: 3. Reviews: 16.
46773976,Lanaux - Beth's Escape Suite w/ Courtyard Balcony,366248447,Beth,,Marigny,29.96374,-90.0578,Private room,250,2,2,2023-02-27,2.0,8,284,2,New Orleans,Lanaux - Beth's Escape Suite w/ Courtyard Balcony. Room type: Private room. City: New Orleans. Neighbourhood: Marigny. Price: $250 per night. Minimum nights: 2. Reviews: 2.
1042528,"Clean, Quiet Bayou St. John Studio",5739566,Brooke And Eliot,,Bayou St. John,29.9765,-90.08845,Entire home/apt,97,2,339,2023-03-06,2.82,1,17,35,New Orleans,"Clean, Quiet Bayou St. John Studio. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Bayou St. John. Price: $97 per night. Minimum nights: 2. Reviews: 339."
31517801,Funky Downtown Crash Pad - Walking Distance to FQ!,19859194,Jay,,Seventh Ward,29.97282,-90.06136,Entire home/apt,80,2,20,2022-04-15,0.41,12,263,1,New Orleans,Funky Downtown Crash Pad - Walking Distance to FQ!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Seventh Ward. Price: $80 per night. Minimum nights: 2. Reviews: 20.
43726689,Unit 303 The 820 1 BR Unit with private balcony,347799659,The 820,,Central Business District,29.9514,-90.07208,Entire home/apt,124,30,0,,0.0,8,158,0,New Orleans,Unit 303 The 820 1 BR Unit with private balcony. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central Business District. Price: $124 per night. Minimum nights: 30. Reviews: 0.
40137847,Elegance in the Heart of New Orleans | Sleeps 6,305725367,The Alexandre,,Central Business District,29.94932,-90.06957,Entire home/apt,152,1,31,2023-03-06,1.08,18,346,6,New Orleans,Elegance in the Heart of New Orleans | Sleeps 6. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central Business District. Price: $152 per night. Minimum nights: 1. Reviews: 31.
16561799,Spacious 5-Star Home: Walk to Music & Restaurants,50199437,Jim,,St. Roch,29.97125,-90.05306,Entire home/apt,260,30,79,2022-08-01,1.07,1,99,3,New Orleans,Spacious 5-Star Home: Walk to Music & Restaurants. Room type: Entire home/apt. City: New Orleans. Neighbourhood: St. Roch. Price: $260 per night. Minimum nights: 30. Reviews: 79.
37602029,Live like a Local! Large 2BR with balcony,181787762,Emre,,City Park,29.98,-90.09668,Entire home/apt,171,2,153,2023-02-23,3.68,2,100,50,New Orleans,Live like a Local! Large 2BR with balcony. Room type: Entire home/apt. City: New Orleans. Neighbourhood: City Park. Price: $171 per night. Minimum nights: 2. Reviews: 153.
44535586,"Stunning, Designer Historic Space | Pool",276892829,Heirloom,,Central City,29.94134,-90.08125,Entire home/apt,948,1,63,2023-02-08,2.03,50,311,31,New Orleans,"Stunning, Designer Historic Space | Pool. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central City. Price: $948 per night. Minimum nights: 1. Reviews: 63."
28892983,Upscale Dog-Friendly Upstairs Apt w/ Pool & BBQ,23460315,Sam,,Milan,29.92938,-90.09913,Entire home/apt,154,2,69,2023-02-21,1.28,1,107,13,New Orleans,Upscale Dog-Friendly Upstairs Apt w/ Pool & BBQ. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Milan. Price: $154 per night. Minimum nights: 2. Reviews: 69.
726857286414553537,Centrally Located Compound,349162641,David,,Milan,29.92849,-90.09128,Entire home/apt,355,2,14,2023-02-22,2.71,29,277,14,New Orleans,Centrally Located Compound. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Milan. Price: $355 per night. Minimum nights: 2. Reviews: 14.
17899693,Uptown Creole Cottage for Family Getaways,10170884,Neil,,West Riverside,29.91943,-90.11031,Entire home/apt,450,3,38,2021-01-30,0.53,1,0,0,New Orleans,Uptown Creole Cottage for Family Getaways. Room type: Entire home/apt. City: New Orleans. Neighbourhood: West Riverside. Price: $450 per night. Minimum nights: 3. Reviews: 38.
27664339,Bishop's Bed Breakfast and Beyond,208790030,Kay,,Little Woods,30.03817,-90.00718,Private room,779,1,0,,0.0,1,0,0,New Orleans,Bishop's Bed Breakfast and Beyond. Room type: Private room. City: New Orleans. Neighbourhood: Little Woods. Price: $779 per night. Minimum nights: 1. Reviews: 0.
11721382,"Spacious, beautiful shotgun house",5919294,Ned,,Freret,29.93494,-90.10795,Entire home/apt,114,30,2,2016-07-02,0.02,1,365,0,New Orleans,"Spacious, beautiful shotgun house. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Freret. Price: $114 per night. Minimum nights: 30. Reviews: 2."
753562453601715133,The little (not tiny) house !,486466321,Monty,,Treme - Lafitte,29.96753449670075,-90.06967500660981,Entire home/apt,80,1,1,2023-02-22,1.0,3,165,1,New Orleans,The little (not tiny) house !. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Treme - Lafitte. Price: $80 per night. Minimum nights: 1. Reviews: 1.
10234630,Private Pool & hot tub - edge of downtown,10621726,Lorenzo & Shinda,,Central City,29.94093,-90.07603,Entire home/apt,596,3,81,2022-07-19,0.95,2,247,2,New Orleans,Private Pool & hot tub - edge of downtown. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central City. Price: $596 per night. Minimum nights: 3. Reviews: 81.
24942936,Cozy 2 bedroom cottage in Mid-City/Treme,117838266,Stephanie,,Treme - Lafitte,29.97017,-90.07802,Entire home/apt,126,3,55,2023-01-02,0.97,2,66,5,New Orleans,Cozy 2 bedroom cottage in Mid-City/Treme. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Treme - Lafitte. Price: $126 per night. Minimum nights: 3. Reviews: 55.
19381684,"Bright, Modern Loft One Block from Bourbon Street",112910785,Marigny,,Central Business District,29.95271,-90.07103,Entire home/apt,155,3,173,2023-03-06,2.51,67,337,34,New Orleans,"Bright, Modern Loft One Block from Bourbon Street. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central Business District. Price: $155 per night. Minimum nights: 3. Reviews: 173."
37060199,Big Easy Bungalow near the Canal Streetcar,278753217,Matt And Barbara,,Mid-City,29.97448,-90.10758,Entire home/apt,102,2,242,2023-02-26,5.53,1,123,79,New Orleans,Big Easy Bungalow near the Canal Streetcar. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Mid-City. Price: $102 per night. Minimum nights: 2. Reviews: 242.
810899716374222243,Private Room Uptown New Orleans,102955071,Alireza,,Marlyville - Fontainbleau,29.953761320923768,-90.11055116330598,Private room,52,30,0,,0.0,1,173,0,New Orleans,Private Room Uptown New Orleans. Room type: Private room. City: New Orleans. Neighbourhood: Marlyville - Fontainbleau. Price: $52 per night. Minimum nights: 30. Reviews: 0.
28107671,Easy Living at a Downtown Penthouse with Private Terrace,146462549,Stay Easy,,Central Business District,29.94817,-90.07338,Entire home/apt,536,3,47,2022-06-06,0.88,1,260,4,New Orleans,Easy Living at a Downtown Penthouse with Private Terrace. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central Business District. Price: $536 per night. Minimum nights: 3. Reviews: 47.
608681466628230959,Bungalow Garden Retreat,18644379,Jennifer,,City Park,29.98022,-90.09144,Entire home/apt,170,2,3,2023-03-05,2.0,1,35,3,New Orleans,Bungalow Garden Retreat. Room type: Entire home/apt. City: New Orleans. Neighbourhood: City Park. Price: $170 per night. Minimum nights: 2. Reviews: 3.
673711723295727140,Friendly New Orleans Home,159835142,Danielle,,St. Roch,29.97052,-90.0525,Entire home/apt,220,3,9,2022-12-12,1.22,1,24,9,New Orleans,Friendly New Orleans Home. Room type: Entire home/apt. City: New Orleans. Neighbourhood: St. Roch. Price: $220 per night. Minimum nights: 3. Reviews: 9.
42143254,Music St in the Marigny perfect for large groups,323664718,Nichole,,St. Roch,29.9694,-90.05117,Entire home/apt,374,3,49,2023-02-23,1.31,28,152,10,New Orleans,Music St in the Marigny perfect for large groups. Room type: Entire home/apt. City: New Orleans. Neighbourhood: St. Roch. Price: $374 per night. Minimum nights: 3. Reviews: 49.
23126718,"French Quarter Loft B - 2 beds, parking - sleeps 4",6534205,Robin,,Treme - Lafitte,29.96424,-90.06565,Entire home/apt,185,3,28,2022-10-23,0.46,6,0,4,New Orleans,"French Quarter Loft B - 2 beds, parking - sleeps 4. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Treme - Lafitte. Price: $185 per night. Minimum nights: 3. Reviews: 28."
12998643,Comfortable 2 bedroom Monthly Rental with Bikes,427919,Robyn And Darchelle,,Central City,29.94396,-90.08852,Entire home/apt,70,30,0,,0.0,1,364,0,New Orleans,Comfortable 2 bedroom Monthly Rental with Bikes. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central City. Price: $70 per night. Minimum nights: 30. Reviews: 0.
544236966673070451,New - Degas House - Gaston Garret Full Room,50298426,David,,Treme - Lafitte,29.97418,-90.07635,Private room,285,1,0,,0.0,16,350,0,New Orleans,New - Degas House - Gaston Garret Full Room. Room type: Private room. City: New Orleans. Neighbourhood: Treme - Lafitte. Price: $285 per night. Minimum nights: 1. Reviews: 0.
34907069,UPTOWN STREETCAR LOCATION WITH POOL SLEEPS 10,260849835,Rose,,East Carrollton,29.94444,-90.12527,Entire home/apt,200,30,8,2020-01-07,0.18,1,0,0,New Orleans,UPTOWN STREETCAR LOCATION WITH POOL SLEEPS 10. Room type: Entire home/apt. City: New Orleans. Neighbourhood: East Carrollton. Price: $200 per night. Minimum nights: 30. Reviews: 8.
29707202,Chic Renovated Home One Block from Magazine St.; Live Local,5542112,Maria,,St. Thomas Dev,29.92827,-90.07483,Entire home/apt,345,2,154,2022-10-24,3.06,1,86,29,New Orleans,Chic Renovated Home One Block from Magazine St.; Live Local. Room type: Entire home/apt. City: New Orleans. Neighbourhood: St. Thomas Dev. Price: $345 per night. Minimum nights: 2. Reviews: 154.
2255065,Historic Authentic MidCity 1 - French Quarter,11362234,Isaac,,Tulane - Gravier,29.96295,-90.08169,Entire home/apt,261,1,224,2022-12-11,2.04,11,355,16,New Orleans,Historic Authentic MidCity 1 - French Quarter. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Tulane - Gravier. Price: $261 per night. Minimum nights: 1. Reviews: 224.
50064726,Chic Escape w/ Furnished Deck: Walk to Cafes!,122380652,Evolve,,Bayou St. John,29.97277,-90.08211,Entire home/apt,73,30,41,2022-10-23,1.96,26,69,18,New Orleans,Chic Escape w/ Furnished Deck: Walk to Cafes!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Bayou St. John. Price: $73 per night. Minimum nights: 30. Reviews: 41.
38499107,Stylish NOLA Retreat with free Secured Parking!,286189247,Nelson,,Bywater,29.97022,-90.03082,Entire home/apt,152,2,52,2023-02-19,1.24,2,87,17,New Orleans,Stylish NOLA Retreat with free Secured Parking!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Bywater. Price: $152 per night. Minimum nights: 2. Reviews: 52.
810206594477901052,The Rendevieux Gentilly •  City Park & Fairgrounds,351399101,Chante,,Fillmore,30.005423868563,-90.0762130315544,Entire home/apt,99,30,0,,0.0,1,365,0,New Orleans,The Rendevieux Gentilly •  City Park & Fairgrounds. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Fillmore. Price: $99 per night. Minimum nights: 30. Reviews: 0.
14399912,"""C""-Garden District--St. Charles Ave. Suite",6268899,Paula,,Central City,29.93295,-90.08324,Private room,139,3,159,2022-12-11,2.0,10,77,19,New Orleans,"""C""-Garden District--St. Charles Ave. Suite. Room type: Private room. City: New Orleans. Neighbourhood: Central City. Price: $139 per night. Minimum nights: 3. Reviews: 159."
50696445,Marigny Apt. in Historic Cottage- Green Room,112910785,Marigny,,Marigny,29.96787,-90.05919,Entire home/apt,109,2,83,2023-02-24,4.18,67,141,50,New Orleans,Marigny Apt. in Historic Cottage- Green Room. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Marigny. Price: $109 per night. Minimum nights: 2. Reviews: 83.
31928073,Large Uptown Home near Oak St Shops & Trolley,36787381,Chelsea,,Leonidas,29.94527,-90.13237,Entire home/apt,450,30,1,2019-03-04,0.02,1,0,0,New Orleans,Large Uptown Home near Oak St Shops & Trolley. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Leonidas. Price: $450 per night. Minimum nights: 30. Reviews: 1.
52656425,St Philip Gem 5 Bed/5 Bath Steps to FQ - Monthly,323664718,Nichole,,Treme - Lafitte,29.96536,-90.07081,Entire home/apt,347,30,1,2022-11-20,0.27,28,174,1,New Orleans,St Philip Gem 5 Bed/5 Bath Steps to FQ - Monthly. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Treme - Lafitte. Price: $347 per night. Minimum nights: 30. Reviews: 1.
27921966,Esplanade House,21448646,Ned,,Fairgrounds,29.98034,-90.0824,Private room,99,3,99,2023-02-27,1.79,1,71,21,New Orleans,Esplanade House. Room type: Private room. City: New Orleans. Neighbourhood: Fairgrounds. Price: $99 per night. Minimum nights: 3. Reviews: 99.
722476891018580052,CW La Belle Maison Resort | 1BR/1BA King Bed Suite,480237365,Live Suite,,Central Business District,29.95009,-90.0685,Entire home/apt,204,2,0,,0.0,15,151,0,New Orleans,CW La Belle Maison Resort | 1BR/1BA King Bed Suite. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central Business District. Price: $204 per night. Minimum nights: 2. Reviews: 0.
11867467,Spacious Loft In Historic Building,45458985,Wright Houses,,Algiers Point,29.94961,-90.05161,Entire home/apt,120,2,229,2023-02-19,2.74,3,48,27,New Orleans,Spacious Loft In Historic Building. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Algiers Point. Price: $120 per night. Minimum nights: 2. Reviews: 229.
725436666021863123,- Perfect Spot in Downtown New Orleans!,9288450,Muse,,Central Business District,29.95462,-90.07141,Entire home/apt,137,1,12,2023-02-20,2.29,22,51,12,New Orleans,- Perfect Spot in Downtown New Orleans!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central Business District. Price: $137 per night. Minimum nights: 1. Reviews: 12.
586836819888220235,Adorable 1BD carriage home steps to Magazine St!,64823547,Brenna And Nick,,Lower Garden District,29.93089,-90.07643,Entire home/apt,75,30,4,2022-12-06,0.42,74,280,4,New Orleans,Adorable 1BD carriage home steps to Magazine St!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Lower Garden District. Price: $75 per night. Minimum nights: 30. Reviews: 4.
33070812,Sonder at Viewpoint | Superior Three-Bedroom Apartment w/ Balcony,218602737,Sonder (New Orleans),,West Riverside,29.91964,-90.10195,Entire home/apt,240,2,84,2023-01-28,1.74,78,312,22,New Orleans,Sonder at Viewpoint | Superior Three-Bedroom Apartment w/ Balcony. Room type: Entire home/apt. City: New Orleans. Neighbourhood: West Riverside. Price: $240 per night. Minimum nights: 2. Reviews: 84.
553728517997314197,Central Bywater Studio,277250,Lisa,,Bywater,29.9647,-90.04484,Entire home/apt,104,3,42,2023-03-08,3.99,1,106,42,New Orleans,Central Bywater Studio. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Bywater. Price: $104 per night. Minimum nights: 3. Reviews: 42.
898685,3 blocks from the St. Charles streetcar!,4796527,Jackson,,Central City,29.93694,-90.08212,Entire home/apt,91,2,495,2023-02-23,4.05,3,24,64,New Orleans,3 blocks from the St. Charles streetcar!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central City. Price: $91 per night. Minimum nights: 2. Reviews: 495.
24324779,5000 Sq. Ft. Luxurious Uptown Getaway!,183523573,Candince,,Central Business District,29.95011,-90.07059,Entire home/apt,301,2,242,2023-03-06,4.13,1,163,38,New Orleans,5000 Sq. Ft. Luxurious Uptown Getaway!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central Business District. Price: $301 per night. Minimum nights: 2. Reviews: 242.
40938901,Charming near the Quarter,1765420,Andrew,,Seventh Ward,29.96999,-90.06244,Entire home/apt,60,30,9,2022-08-14,0.24,2,21,2,New Orleans,Charming near the Quarter. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Seventh Ward. Price: $60 per night. Minimum nights: 30. Reviews: 9.
655949299096049451,Floral Fantasy in Historic FQ Guest House,370734277,Nola,,French Quarter,29.96218,-90.06006,Private room,174,2,14,2023-02-13,1.66,20,317,14,New Orleans,Floral Fantasy in Historic FQ Guest House. Room type: Private room. City: New Orleans. Neighbourhood: French Quarter. Price: $174 per night. Minimum nights: 2. Reviews: 14.
29340532,Garden District Creole Cottage steps to Streetcar,365269148,Alice,,Touro,29.9239,-90.09694,Entire home/apt,149,2,76,2023-02-13,1.43,1,6,15,New Orleans,Garden District Creole Cottage steps to Streetcar. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Touro. Price: $149 per night. Minimum nights: 2. Reviews: 76.
817396940798926096,Glamorous 5 Bedroom House W/Pool Close To Downtown,499065009,Joseph,,Mid-City,29.966411429291743,-90.1013560103356,Entire home/apt,699,1,0,,0.0,1,84,0,New Orleans,Glamorous 5 Bedroom House W/Pool Close To Downtown. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Mid-City. Price: $699 per night. Minimum nights: 1. Reviews: 0.
50560286,Private bedroom in townhouse next to City Park,199047007,Felipe,,Fillmore,30.00029,-90.07439,Private room,42,30,2,2022-05-29,0.11,1,92,1,New Orleans,Private bedroom in townhouse next to City Park. Room type: Private room. City: New Orleans. Neighbourhood: Fillmore. Price: $42 per night. Minimum nights: 30. Reviews: 2.
1437652,Private Uptown Room on the Mississippi River,7722683,Madison,,Black Pearl,29.94086,-90.13441,Private room,61,30,98,2022-08-16,0.86,1,0,1,New Orleans,Private Uptown Room on the Mississippi River. Room type: Private room. City: New Orleans. Neighbourhood: Black Pearl. Price: $61 per night. Minimum nights: 30. Reviews: 98.
732596838173152410,Victorian Duplex Close to Downtown and Superdome!,482601893,Michelle,,Tulane - Gravier,29.95976,-90.08664,Entire home/apt,125,2,12,2023-03-03,2.81,2,290,12,New Orleans,Victorian Duplex Close to Downtown and Superdome!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Tulane - Gravier. Price: $125 per night. Minimum nights: 2. Reviews: 12.
41236103,Chic 2 bedroom 5min to French Quarter/Downtown,169609787,Lance,,Tulane - Gravier,29.96054077148437,-90.08914947509766,Entire home/apt,201,2,36,2023-02-20,0.94,2,68,21,New Orleans,Chic 2 bedroom 5min to French Quarter/Downtown. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Tulane - Gravier. Price: $201 per night. Minimum nights: 2. Reviews: 36.
38674310,Voted Best Penthouse in Downtown Nola! 2 Queen Sleeper Sofas+Large Private Terrace | The Esplanade,293742020,New Orleans Luxury,,Central Business District,29.94547,-90.06703,Entire home/apt,332,1,6,2022-12-12,0.36,41,318,5,New Orleans,Voted Best Penthouse in Downtown Nola! 2 Queen Sleeper Sofas+Large Private Terrace | The Esplanade. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Central Business District. Price: $332 per night. Minimum nights: 1. Reviews: 6.
705854,The Okra Inn's Balcony Room: On Canal Streetcar,2707644,Lindsay,,Mid-City,29.9754,-90.09804,Private room,50,1,235,2022-01-17,1.86,15,0,0,New Orleans,The Okra Inn's Balcony Room: On Canal Streetcar. Room type: Private room. City: New Orleans. Neighbourhood: Mid-City. Price: $50 per night. Minimum nights: 1. Reviews: 235.
741856204827146709,NOLA Getaway - Historic Old Algiers,80383808,Marquis,,Whitney,29.94949,-90.04099,Entire home/apt,172,30,2,2022-11-01,0.43,1,270,2,New Orleans,NOLA Getaway - Historic Old Algiers. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Whitney. Price: $172 per night. Minimum nights: 30. Reviews: 2.
720269755571826131,Cozy Bayou St John 1br- Great Location!,112910785,Marigny,,Bayou St. John,29.97539,-90.08117,Entire home/apt,90,30,3,2023-02-20,0.59,67,328,3,New Orleans,Cozy Bayou St John 1br- Great Location!. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Bayou St. John. Price: $90 per night. Minimum nights: 30. Reviews: 3.
41504566,Pleasant Little Room,54765647,Andrew,,Audubon,29.9461,-90.12149,Private room,55,1,3,2022-09-04,0.27,2,0,3,New Orleans,Pleasant Little Room. Room type: Private room. City: New Orleans. Neighbourhood: Audubon. Price: $55 per night. Minimum nights: 1. Reviews: 3.
41079788,"Grand, Lush Home with Heated Pool",319017619,Mark,,Lower Garden District,29.93848,-90.07055,Entire home/apt,880,1,67,2023-02-12,1.73,2,333,24,New Orleans,"Grand, Lush Home with Heated Pool. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Lower Garden District. Price: $880 per night. Minimum nights: 1. Reviews: 67."
12106914,Off the Beaten Path NOLA GEM,64242371,Brenda,,Pines Village,30.02225,-90.01672,Entire home/apt,150,30,31,2019-05-19,0.37,1,0,0,New Orleans,Off the Beaten Path NOLA GEM. Room type: Entire home/apt. City: New Orleans. Neighbourhood: Pines Village. Price: $150 per night. Minimum nights: 30. Reviews: 31.
44261214,Charming Three Bedroom Cottage - sleeps 7,356719124,B&W Courtyards,,Marigny,29.96302,-90.05378,Private room,462,2,9,2023-02-22,0.38,4,269,3,New Orleans,Charming Three Bedroom Cottage - sleeps 7. Room type: Private room. City: New Orleans. Neighbourhood: Marigny. Price: $462 per night. Minimum nights: 2. Reviews: 9.
